source_key,source_package,source_file,source_line,source_label,source_kind,source_title,source_chapter,source_section_path,source_proof_present,canonical_label,canonical_status,disposition_notes
inverse_q_analogs_and_series:cor:uq-lambert-preconditioner-error,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,680,cor:uq-lambert-preconditioner-error,corollary,Accuracy of the Lambert preconditioner,,Universal inversion calculus / \texorpdfstring{Asymptotic inverse transfer and Lambert \(W\),yes,cor:uq-lambert-preconditioner-error,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:uq-multivariate-triangular-inverse,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,720,thm:uq-multivariate-triangular-inverse,theorem,Total-degree inverse recurrence,,Universal inversion calculus / Multivariate triangular inversion,yes,thm:uq-multivariate-triangular-inverse,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:lem:uq-multivariate-residue,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,783,lem:uq-multivariate-residue,lemma,Multivariate formal residue substitution,,Universal inversion calculus / The product-form Lagrange--Good formula,yes,lem:uq-multivariate-residue,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:uq-lagrange-good,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,835,thm:uq-lagrange-good,theorem,Lagrange--Good inversion,,Universal inversion calculus / The product-form Lagrange--Good formula,yes,thm:uq-lagrange-good,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:prop:uq-real-residual-certificate,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,926,prop:uq-real-residual-certificate,proposition,Real residual certificate,,"Universal inversion calculus / Residual, Rouch\'e, and interval-Newton certificates",yes,prop:uq-asymptotic-residual-transfer,human-proved frontier result,Merged as a duplicate or specialization into prop:uq-asymptotic-residual-transfer; the stronger retained inverse result carries the canonical proof.
inverse_q_analogs_and_series:thm:uq-rouche-disk-certificate,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,946,thm:uq-rouche-disk-certificate,theorem,Rouch\'e disk certificate,,"Universal inversion calculus / Residual, Rouch\'e, and interval-Newton certificates",yes,thm:uq-rouche-disk-certificate,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:uq-interval-newton-certificate,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/01_universal_inversion.tex,990,thm:uq-interval-newton-certificate,theorem,Scalar interval-Newton certificate,,"Universal inversion calculus / Residual, Rouch\'e, and interval-Newton certificates",yes,thm:uq-interval-newton-certificate,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-unit-inverse,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,44,fp-unit-inverse,theorem,All-order argument inverse at \(y=1\),,Finite and infinite \texorpdfstring{\(q\) / The finite product as an inverse covering / Argument inversion at the unit level,yes,fp-unit-inverse,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-zero-normalization,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,92,fp-zero-normalization,proposition,Exact normalization at every simple zero,,Finite and infinite \texorpdfstring{\(q\) / The finite product as an inverse covering / All zero sheets and the complete real atlas,yes,fp-zero-normalization,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-real-atlas,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,124,fp-real-atlas,theorem,Complete real argument atlas,,Finite and infinite \texorpdfstring{\(q\) / The finite product as an inverse covering / All zero sheets and the complete real atlas,yes,fp-real-atlas,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-cyclotomic-argument,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,200,fp-cyclotomic-argument,theorem,Exact root-of-unity factorization and ramification,,Finite and infinite \texorpdfstring{\(q\) / The finite product as an inverse covering / Cyclotomic collisions in the argument,yes,fp-cyclotomic-argument,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-global-base,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,262,fp-global-base,theorem,Global finite base inverse on \(0\leq q\leq1\),,Finite and infinite \texorpdfstring{\(q\) / Finite-product inversion in the base / The canonical real base branch,yes,fp-global-base,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-small-base-engine,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,295,fp-small-base-engine,theorem,Exact coefficient engine at \(q=0\),,Finite and infinite \texorpdfstring{\(q\) / Finite-product inversion in the base / \texorpdfstring{All-order inversion at \(q=0\),yes,fp-small-base-engine,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-unit-base-inverse,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,348,fp-unit-base-inverse,theorem,All-order regular base inverse at \(q=1\),,Finite and infinite \texorpdfstring{\(q\) / Finite-product inversion in the base / \texorpdfstring{The complete logarithmic jet at \(q=1\),yes,fp-unit-base-inverse,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-minus-one-criticality,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,403,fp-minus-one-criticality,theorem,Complete zero-free criticality at \(q=-1\),,Finite and infinite \texorpdfstring{\(q\) / Finite-product inversion in the base / \texorpdfstring{The exceptional slice \(q=-1\),yes,fp-minus-one-criticality,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-minus-one-morse,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,514,fp-minus-one-morse,corollary,The cubic slice lies on a Morse saddle,,Finite and infinite \texorpdfstring{\(q\) / Finite-product inversion in the base / \texorpdfstring{The exceptional slice \(q=-1\),yes,fp-minus-one-morse,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:fp-base-infinity,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/02_finite_q_pochhammer.tex,556,fp-base-infinity,theorem,All-order finite base inverse at infinity,,Finite and infinite \texorpdfstring{\(q\) / Finite-product inversion in the base / Reciprocal-base inversion at infinity,yes,fp-base-infinity,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-normal-convergence,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,13,thm:ip-normal-convergence,theorem,"Normal convergence, zeros, and derivative kernels",,The infinite product: analytic domain and certified tails,yes,thm:ip-normal-convergence,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:lem:ip-lambert-log,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,78,lem:ip-lambert-log,lemma,Lambert logarithm,,The infinite product: analytic domain and certified tails,yes,lem:ip-lambert-log,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-real-atlas,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,107,thm:ip-real-atlas,theorem,"Principal inverse, all gaps, and exact zero normalization",,Argument inversion and the complete real sheet atlas,yes,thm:ip-real-atlas,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-remote-gaps,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,235,thm:ip-remote-gaps,theorem,Remote-gap asymptotics,,Argument inversion and the complete real sheet atlas / Remote real critical points,yes,thm:ip-remote-gaps,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-log-periodic,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,304,thm:ip-log-periodic,theorem,Theta-modulated growth and its inverse,,Large targets and the log-periodic principal inverse,yes,thm:ip-log-periodic,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-real-base,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,371,thm:ip-real-base,theorem,Real base atlas and the stable small-base jet,,\texorpdfstring{Inversion in the base at \(q=0\) and on the real interval,yes,thm:ip-real-base,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-fixed-a-expansion,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,430,thm:ip-fixed-a-expansion,theorem,Uniform all-order fixed-argument expansion,,\texorpdfstring{Fixed-argument inversion as \(q\to1\),yes,thm:ip-fixed-a-expansion,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-fixed-a-inverse,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,467,thm:ip-fixed-a-inverse,theorem,Rigorous large-log base inverse,,\texorpdfstring{Fixed-argument inversion as \(q\to1\),yes,thm:ip-fixed-a-inverse,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-qx-expansion,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,524,thm:ip-qx-expansion,theorem,All-order coalescing expansion,,\texorpdfstring{The coalescing parameter \(a=q^x\),yes,thm:ip-qx-expansion,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-eta-completions,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,611,thm:ip-eta-completions,theorem,Exact eta completions at \(q=1\) and \(q=-1\),,\texorpdfstring{The coalescing parameter \(a=q^x\),yes,thm:ip-eta-completions,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:thm:ip-double-scaling,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,715,thm:ip-double-scaling,theorem,All-order fixed-target inverse and recurrence,,\texorpdfstring{Fixed-target double scaling at \(q=1\),yes,thm:ip-double-scaling,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
inverse_q_analogs_and_series:prop:ip-boundary-products,inverse_q_analogs_and_series,q-pochhammer-and-inversion/inverse_q_analogs_and_series/chapters/03_infinite_q_pochhammer.tex,818,prop:ip-boundary-products,proposition,Raw boundary partial products,,Raw root-of-unity endpoints and radial inverses,yes,prop:ip-boundary-products,human-proved frontier result,Retained from the inverse volume under its existing canonical label and proof status.
